url,urlComes,time
http://momentsapp.com/,http://l.facebook.com/l.php?h=ATNdcAPb7UeB-er4J8wH0s2Kx4Ur2tEM4FBTs0LTmEjpujEK41_yhHcqZPabbcsMYtPfVtojDlhT_kaWEg95gLW4yJfnkqJ5AeFjHFf5ut4xybARKfQA1_exMU9s&s=1&u=http%3A%2F%2Fmomentsapp.com%2F,2017-03-29 18:45:45.338603
https://m.facebook.com/home.php?refid=17,https://m.facebook.com/vaasanyliopisto/?__tn__=C&_ft_=top_level_post_id.10156070833547627%3Atl_objid.10156070833547627%3Athid.359301592626%3A306061129499414%3A3%3A0%3A1491029999%3A4203805605492671302&refid=17,2017-03-29 18:45:45.420020
http://www.uva.fi/fi/for/alumni/events/,http://lm.facebook.com/l.php?u=http%3A%2F%2Fwww.uva.fi%2Ffi%2Ffor%2Falumni%2Fevents%2F&h=ATMhGNYoV7oboeklljNp9NlkI9gIv_xsKZ3cXHVzh1UYpz5v8ROOPzOcB8SLYXZjmUgfYl8sAkNGOZ8ageW7oKCR8wDwGcczM8y432exziFXbu4Tzv1WsbrZgcoahw,2017-03-29 18:45:45.466826
https://m.facebook.com/help/?helpref=header_back&ref=pf&refid=69,https://m.facebook.com/help/111814505650678?ref=pf,2017-03-29 18:45:45.900807
https://m.facebook.com/home.php?locale2=pt_BR,https://m.facebook.com/r.php?display=page&locale=pt_BR&next=https%3A%2F%2Fwww.facebook.com%2Fads%2Fpreferences%2F%3Fentry_product%3Dad_settings_screen,2017-03-29 18:45:45.941972
https://m.facebook.com/home.php,https://m.facebook.com/login/identify/?ctx=recover&c=https%3A%2F%2Fm.facebook.com%2Flogin.php%3Fnext%3Dhttps%253A%252F%252Fm.facebook.com%252Fstory.php%253F_ft_%253Dtop_level_post_id.533552486758927%25253Atl_objid.533552486758927%25253Athid.187025651411614%25253A306061129499414%25253A2%25253A0%25253A1491029999%25253A2124551540547142438%2526id%253D187025651411614%2526refid%253D17%2526story_fbid%253D533552486758927%26refid%3D52%26refsrc%3Dhttps%253A%252F%252Fm.facebook.com%252FFoundationForLearning%252F&lwv=100&_rdr,2017-03-29 18:45:45.962755
https://m.facebook.com/home.php,https://m.facebook.com/search/106440636059437/places-in/161422927240513/places/intersect/?page=2,2017-03-29 18:45:46.000297
https://m.facebook.com/home.php?refid=17,https://m.facebook.com/facebook,2017-03-29 18:45:46.034340
https://www.facebook.com/policies/cookies/,https://pt-br.facebook.com/help/213395615347144?helpref=topq,2017-03-29 18:45:46.276992
https://m.facebook.com/reg/?cid=102,https://m.facebook.com/login/?_ft_=top_level_post_id.10156050105547627%3Atl_objid.10156050105547627%3Athid.359301592626&next=https%3A%2F%2Fm.facebook.com%2Fstory.php%3F_ft_%3Dtop_level_post_id.10156050105547627%253Atl_objid.10156050105547627%253Athid.359301592626%253A306061129499414%253A3%253A0%253A1491029999%253A-3317657229345884923%26id%3D359301592626%26refid%3D17%26story_fbid%3D10156050105547627&refid=52,2017-03-29 18:45:46.499207
https://www.lyyti.in/alumnigaala,https://lm.facebook.com/l.php?enc=AZNipb_U10Enqmw3POisueKYO-J-m24rKfrhc4Tl7KLAZ_91mNdyDwpZl57ik785CGqiyi0b6iyfcraWUfrJtq51eqnHbseVfISQnw1YubdDKzXdChS9DfZ9X8bggX6_QAv0tJok65SEL74VMg5nOJpdRX7Y8xv7577Kk6Eo_XYYW4gqdLocj1MfQSPiOW8QPs6AMHwTHRwOwTg1OgZrbh444aF81PuQJ68-dFvSnMT0f_ksar1Kz6GrEZKhMdVYI4BVUVr-nOgLgGCTH3g1lqpTg9poTZP3H6_8rSCxafN1ZUFi_rftr-jkMxWRqJaBqwFP0f1wh2IXLb7M41QumKrhekfNYO9OTxq2wWhuNH6b_g&h=ATN2LhSg-15i-iykXPQle76gSiY44iGO3uv68OIdxx-MYsWpqyGlTgxVcGYPu-eZeWRsChP9nYwcDsWbqbkUnQDntlZQH58etDPg-ftH3U8397JZ4rrAHhSlEiC3&s=1&u=https%3A%2F%2Fwww.lyyti.in%2Falumnigaala,2017-03-29 18:45:46.524783
https://m.facebook.com/home.php?refid=17,https://m.facebook.com/zabadakungdomshus/,2017-03-29 18:45:46.566320
https://m.facebook.com/home.php?refid=17,https://m.facebook.com/taidepajat/,2017-03-29 18:45:46.614725
https://m.facebook.com/home.php?refid=17,https://m.facebook.com/Lentodiilit/?refid=17,2017-03-29 18:45:46.721420
https://m.facebook.com/home.php?refid=17,https://m.facebook.com/maariankehe/,2017-03-29 18:45:46.975409
http://www.uva.fi/fi/for/alumni/events/,http://lm.facebook.com/l.php?u=http%3A%2F%2Fwww.uva.fi%2Ffi%2Ffor%2Falumni%2Fevents%2F&h=ATN3ltAwmTMF87ft4i6V87g-zvrnVXfc6tMm8anqPt43xEPMqe_f-Ta1t4S5PaLMEPNwUSw3Mux0LdTHcjRG4dd8H3PVWawiPopOZuLDn_wKChFkhc9fMj2mbmUsLA,2017-03-29 18:45:47.018063
https://m.facebook.com/home.php?refid=52,https://m.facebook.com/story.php?_ft_=top_level_post_id.10155528857406729%3Atl_objid.10155528857406729%3Athid.20531316728%3A306061129499414%3A2%3A0%3A1491029999%3A-4372540255172050445&id=20531316728&refid=17&story_fbid=10155528857406729,2017-03-29 18:45:47.091186
https://m.facebook.com/help/?helpref=header_back&ref=pf&refid=69,https://m.facebook.com/help/116356655118482?helpref=related&ref=pf&refid=69,2017-03-29 18:45:47.111062
http://www.uva.fi/fi/news/brandijohtamisen_kurssi/,http://lm.facebook.com/l.php?u=http%3A%2F%2Fwww.uva.fi%2Ffi%2Fnews%2Fbrandijohtamisen_kurssi%2F&h=ATMaI7Z7ewQ7v6VPybbiVPzLNEwVAJBTDXh4rCb00HqIjX74OS6sH-VIxvKNKay3OkEr-i6Fk6HMIdBorGxzqiZ44NhP27A9WKc_gnBveticIkDIT0051Izku_NfaA,2017-03-29 18:45:47.137780
https://developers.facebook.com/policy?ref=pf,https://developers.facebook.com/policy?ref=pf,2017-03-29 18:45:47.228253
https://www.lentodiilit.fi/?p=39143,https://lm.facebook.com/l.php?enc=AZOLdfNypouvnbHbBmZy1ujDNccxFMnt2q-Mp-80kT6P8b4XdLjjgzZ4BeNoNXaqmtNUwRxzLM3qRNLywaGoo7TthgB_7JecFUyDpetY6GbqbgEy-An3ATwuANyLCVZxm68fjgt2ZBOtDmRe5Uoy4MJNjHmMHtv8G-j7MmvBR7y4VDkaN1OMqFySpVpsN0h1qh-HZtTBVOnX6yYuG4xHMLWECW9jvRCYRU7pkG84S-8Y6K-GI-Y3noMKUUCqihzkAjqrq-m4ImQJfsqLFhxjife6omBjj9OIQRYfG4Ipbcyr2OuMzz0bxNQv4wlzPlIY-Kb0QZsxdSNxZugDqLsA8Bi7jbBTaM4udu6QqAll1sMCSg&h=ATPGlcs94hsNTwBiSkKbt7CPl0H_2p15h5SiNIug-bnkKh4PssLr1gaCRIdsHkFnOTKh35lgR7HnFuRJnoq0D2G3iOxKTeQixAINmBCPmc-bfg9ljDI78HnGv1sT&s=1&u=https%3A%2F%2Fwww.lentodiilit.fi%2F%3Fp%3D39143,2017-03-29 18:45:47.528812
https://www.lentodiilit.fi/?p=39143,https://lm.facebook.com/l.php?enc=AZNA3Ne-Go00i2K8RwGJXfFa1b9EsTHOYXG9jN08A268RIfmlM4OYLEen3i2abTBWEabfrZM2YrGUBpoHYUGOird-NIqJsNj6j3jL6zMXYnzlgahRODDR3VT5_XvuzaYPmuAE_y6xMVzlVsqfwGqrbM_0OOlGM5WUy1Gle7-ckgrdyw1gr3tsm0UKwSH9DFHNF4natKSOabMmN4bP2piGgftIOgfZ3G5e5nrZvso0rZpFdZpaXtaMSH5qU0rxdVGVrwkV_l_hyNQMZeWJV0iaSdQQ8OLezrGb1A6mWwjwWz_ns9T-YOMvabsufBSdZpzaNz0l6sjAutHCzy0S0RtUZXrFc36ecdmtfiMwQFGrULXsw&h=ATPP0Lm147hqpHBThhR4hhieA4dpDEPMVL1NurPRgjBThbQj9Fqa5w0Jt41bnAw3Ixwg-UcNl-qabRLO-Bwl9Pr4ob3aMiZED8Yz2YHtGQzUGLS4hDv9MHjKvtVe&s=1&u=https%3A%2F%2Fwww.lentodiilit.fi%2F%3Fp%3D39143,2017-03-29 18:45:47.598814
https://m.facebook.com/home.php?refid=52,https://m.facebook.com/story.php?_ft_=top_level_post_id.1140790772711111%3Atl_objid.1140790772711111%3Athid.257310074392523%3A306061129499414%3A3%3A0%3A1491029999%3A-2020090099223683136&id=257310074392523&refid=17&story_fbid=1140790772711111,2017-03-29 18:45:47.707205
https://m.facebook.com/home.php?refid=17,https://m.facebook.com/TYYInternationalSector/,2017-03-29 18:45:47.765336
https://m.facebook.com/home.php?refid=52,https://m.facebook.com/story.php?_ft_=top_level_post_id.1141486855974836%3Atl_objid.1141486855974836%3Athid.257310074392523%3A306061129499414%3A3%3A0%3A1491029999%3A7208760297769153780&id=257310074392523&refid=17&story_fbid=1141486855974836,2017-03-29 18:45:47.819516
http://www.uva.fi/fi/news/brandijohtamisen_kurssi/,http://lm.facebook.com/l.php?u=http%3A%2F%2Fwww.uva.fi%2Ffi%2Fnews%2Fbrandijohtamisen_kurssi%2F&h=ATPyd2vW40k_6XiWT5XCeYtH516t7dRurYkI_cZgaKfkIuhUZCB94tRqfFaX86sUeIvXYVvpXuHGPGj9ZL_6p5JQPhm-T3UlILCtxpHehmpJBOlZh2ePUYOvpmz7-g,2017-03-29 18:45:47.840415
http://www.lentodiilit.fi/2017/03/29/lennot-islantiin-169-euroa/,http://lm.facebook.com/l.php?u=http%3A%2F%2Fwww.lentodiilit.fi%2F2017%2F03%2F29%2Flennot-islantiin-169-euroa%2F&h=ATMGr38FEtLz6Z4aDAAbow1KGCjAIJLERd2WXghU6qnbiukI3CDN1V9SSWnRLTeiissjLNqlTOCBAQ-AUgLt0znOOmRsM3pILofQ8TWHUlHm7mOW2Qd1DNatuHu8rg,2017-03-29 18:45:48.037721
https://m.facebook.com/home.php,https://m.facebook.com/login/identify/?ctx=recover&c=https%3A%2F%2Fm.facebook.com%2Flogin%2F%3F_ft_%3Dtop_level_post_id.10156050105547627%253Atl_objid.10156050105547627%253Athid.359301592626%26next%3Dhttps%253A%252F%252Fm.facebook.com%252Fstory.php%253F_ft_%253Dtop_level_post_id.10156050105547627%25253Atl_objid.10156050105547627%25253Athid.359301592626%25253A306061129499414%25253A3%25253A0%25253A1491029999%25253A-3317657229345884923%2526id%253D359301592626%2526refid%253D17%2526story_fbid%253D10156050105547627%26refid%3D52&lwv=100&_rdr,2017-03-29 18:45:48.052541
https://m.facebook.com/home.php?refid=17,https://m.facebook.com/Lentodiilit/?__tn__=C&_ft_=top_level_post_id.1140790772711111%3Atl_objid.1140790772711111%3Athid.257310074392523%3A306061129499414%3A3%3A0%3A1491029999%3A-2020090099223683136&refid=17,2017-03-29 18:45:48.405228
https://developers.facebook.com/docs/app-events/ios,https://developers.facebook.com/docs/app-events,2017-03-29 18:45:48.654782
https://m.facebook.com/home.php?refid=52,https://m.facebook.com/story.php?_ft_=top_level_post_id.1361205070568610%3Atl_objid.1361205070568610%3Athid.959727294049725%3A306061129499414%3A3%3A0%3A1491029999%3A5667742978334215071&id=959727294049725&refid=17&story_fbid=1361205070568610,2017-03-29 18:45:48.921344
https://www.facebook.com/policies/cookies/,https://www.facebook.com/legal/commerce_product_merchant_agreement,2017-03-29 18:45:48.958385
https://www.facebook.com/policies/cookies/,https://www.facebook.com/login.php?next=https%3A%2F%2Fwww.facebook.com%2Fhelp%2Fcontact%2F919889051467941,2017-03-29 18:45:49.348776
https://developers.facebook.com/docs/apps/review/branding,https://developers.facebook.com/docs/messenger/brand-guidelines,2017-03-29 18:45:49.387022
https://www.lentodiilit.fi/?p=39143,https://lm.facebook.com/l.php?enc=AZMecUdSDsFDb07qgxYWpzo6MIr621v1n35j2bFEVPll8lIQ8FBpSNsiKGlv9XXMaWN8KCW2Fr9JnJJcewvhguB268BjLPLTwRzwEocX6jZ5aiRtdEKZUUpoS4A_xU4-fpfL1TH9QGp5n-FZvQ3gWnrrBoi_8Dxm7EUowZlbrZLAnrPdVc2YRo0tJ4tQpRulaif4i44azpNIAP50WucNEkaKF6u0Lnn6CkBkiuNwrpnUVGAEVfAc7XNGgX9mLXoezh7uPDziIfrwKnKWbYBGhH1uOT97WvX-sxHue0xgQG8ukYf4uBruNeVJ4iEuzp0QSVu7HzOw6tquoZpuGW8MOm4qTW0yCNVGgdeQ8kpKG9s7XQ&h=ATPy2eOS3DDqfdnC-iHDfLk5lXJBu0uDdiDUhuLROmw4FZd97KnNA9QR-AWLjtf9K4L9JRnw-qnute0WlYvPiwFyY9cL62rKatCitO6WP835aNzI8Rm6-YD2fOOz&s=1&u=https%3A%2F%2Fwww.lentodiilit.fi%2F%3Fp%3D39143,2017-03-29 18:45:49.392685
https://www.facebook.com/policies/cookies/,https://ar-ar.facebook.com/help/213395615347144?helpref=topq,2017-03-29 18:45:49.425640
https://m.facebook.com/home.php,https://m.facebook.com/events/145512252639082?_ft_=top_level_post_id.1361205070568610%3Atl_objid.1361205070568610%3Athid.959727294049725%3A306061129499414%3A3%3A0%3A1491029999%3A5667742978334215071&acontext=%7B%22ref%22%3A%22104%22%2C%22action_history%22%3A%22null%22%7D&aref=104&refid=17,2017-03-29 18:45:49.432840
https://www.facebook.com/policies/cookies/,https://de-de.facebook.com/help/213395615347144?helpref=topq,2017-03-29 18:45:49.521259
https://instagram.com/,https://l.facebook.com/l.php?h=ATNP9POqWhLoMOK5Je2UK_SvKdHcaeORdXMj8JEQtYncFO8l41DijDQUqgAWDq_X4VYgdFJRStPU04tDZrOEt5zOCoW6XOJ56wLKfXjZ-ag_xNtvuMy7D9c2K2Lq&s=1&u=https%3A%2F%2Finstagram.com%2F,2017-03-29 18:45:49.675262
http://momentsapp.com/,http://l.facebook.com/l.php?h=ATOAgG9SS1kc_XyRiu9WLT1VTU_nEFH7UUbLMzjmM91Yo29pdeN6Xv_UnFrRVTzwmaGicLRGMbQCLtPDMANSd725UNONoWPv1fa5DBJoRpUqHPHJWsS8m6v99yeU&s=1&u=http%3A%2F%2Fmomentsapp.com%2F,2017-03-29 18:45:49.685295
https://developers.facebook.com/docs/app-events,https://developers.facebook.com/docs/app-ads/optimization,2017-03-29 18:45:49.959243
https://www.facebook.com/policies/cookies/,https://pt-br.facebook.com/legal/commerce_product_merchant_agreement,2017-03-29 18:45:50.318050
https://www.facebook.com/policies/cookies/,https://ar-ar.facebook.com/legal/commerce_product_merchant_agreement,2017-03-29 18:45:50.372418
https://www.facebook.com/policies/cookies/,https://www.facebook.com/login.php?next=https%3A%2F%2Fwww.facebook.com%2Fads%2Fmanage%2Fpowereditor%2F,2017-03-29 18:45:50.740664
https://developers.facebook.com/docs/messenger/ios,https://developers.facebook.com/docs/messenger-expressions,2017-03-29 18:45:50.769279
https://research.fb.com/,https://research.fb.com/?ref=pf,2017-03-29 18:45:50.939963
http://momentsapp.com/,http://l.facebook.com/l.php?h=ATP7P5bY-js3Zp-KoHVsxVFPDit8ppPVutHWoRHummA59upMFZUgZMqOQcezeIEQWy3Dhb7oI3sHp6YXkMmOrCCHDmdZ1vpxYFUrcj4n5etB4bz1_w7FDZD_FPpV&s=1&u=http%3A%2F%2Fmomentsapp.com%2F,2017-03-29 18:45:51.245242
https://instagram.com/,https://l.facebook.com/l.php?h=ATO5cPiA-uTPczq45OQ_80-Jb9XIi8wwdj8YH0OamWzcRfBnM43k8hOe5aOVrzPo386MQmR9fXr1NsNa3ij3OZb3IPNAv34jHou5Mfrg3g0synIOW0GvfX3hC88I&s=1&u=https%3A%2F%2Finstagram.com%2F,2017-03-29 18:45:51.442993
https://www.lentodiilit.fi/,https://www.lentodiilit.fi/2017/03/29/lennot-islantiin-169-euroa/,2017-03-29 18:45:51.721859
https://instagram.com/,https://l.facebook.com/l.php?h=ATMDjhYZhA4ZegMI6ecZYsaHJPW2sSUcP9DeJ3LJdadMzDS7q0EtxVr-cR7I6ifacHVNDWtbGSGaSij1_wsOWOPpCD5k0OkkMzmRf262u7mQPqvS1S6oNcpBR0pD&s=1&u=https%3A%2F%2Finstagram.com%2F,2017-03-29 18:45:51.744423
https://www.facebook.com/policies/cookies/,https://de-de.facebook.com/legal/commerce_product_merchant_agreement,2017-03-29 18:45:51.789314
https://www.facebook.com/policies/cookies/,https://gl-es.facebook.com/legal/commerce_product_merchant_agreement,2017-03-29 18:45:51.873238
https://www.lentodiilit.fi/,https://www.lentodiilit.fi/2017/03/28/4-paivaa-lontoossa-289-euroa/,2017-03-29 18:45:51.951341
https://research.fb.com/,https://research.fb.com/programs/faculty-awards,2017-03-29 18:45:52.031722
https://www.facebook.com/policies/cookies/,https://gl-es.facebook.com/help/213395615347144?helpref=topq,2017-03-29 18:45:52.106492
https://www.facebook.com/policies/cookies/,https://it-it.facebook.com/help/213395615347144?helpref=topq,2017-03-29 18:45:52.184300
https://www.lyyti.fi/reg/alumnigaala/fi/,https://www.lyyti.fi/reg/alumnigaala,2017-03-29 18:45:52.236165
https://www.facebook.com/policies/cookies/,https://ar-ar.facebook.com/help/866249956813928?helpref=hc_global_nav,2017-03-29 18:45:52.472077
https://instagram.com/,https://l.facebook.com/l.php?h=ATM5xKnhB69JJSyCDQd7BQs6fJSFp6vQWbAlPkF9_UnuSNRDDM6t0_-HxLM8rkn2_fbhHJz97hie0lEh29uxVC3DoWOwDisJsGIUGJV39TcqRY1GGSWFdmLGi6w-&s=1&u=https%3A%2F%2Finstagram.com%2F,2017-03-29 18:45:52.498859
https://www.facebook.com/policies/cookies/,https://gl-es.facebook.com/directory/celebrities/,2017-03-29 18:45:52.699298
https://www.lentodiilit.fi/,https://www.lentodiilit.fi/category/lentotarjoukset/,2017-03-29 18:45:52.799177
https://www.facebook.com/policies/cookies/,https://de-de.facebook.com/help/225861947424289?helpref=related&ref=related,2017-03-29 18:45:52.889260
https://m.facebook.com/home.php?locale2=de_DE,https://m.facebook.com/r.php?locale=de_DE,2017-03-29 18:45:52.905202
http://www.tradedoubler.com/,http://clk.tradedoubler.com/click?adultsv2=1&cabinclass=economy&children=0&childrenv2=&inboundaltsenabled=false&infants=0&outboundaltsenabled=false&p%28224460%29a%282187717%29g%2820638274%29url%28https%3A%2F%2Fwww.skyscanner.fi%2Fliikennevalineet%2Flennot%2Fhel%2Fkef%2F170825%2F170829%2Flentolippujen-hinnat-mista-helsinki-vantaa-mihin-reykjavik-keflavik-missa-elokuu-2017.html%3Fadults=1&preferdirects=false&ref=day-view%29&rtn=1,2017-03-29 18:45:52.976912
https://www.facebook.com/policies/cookies/,https://www.facebook.com/about/basics,2017-03-29 18:45:53.190683
